Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000187955,COL14A1,Gene Expression,0.14352686696866515,0.0,0.0,1619,0.6124063828780352,1007
ENSG00000011028,MRC2,Gene Expression,0.14319813358117184,0.0,0.0,3671,1.3799777775145683,1578
ENSG00000077942,FBLN1,Gene Expression,0.1431886708054561,0.0,0.0,2011,0.9043408396198711,1160
ENSG00000166340,TPP1,Gene Expression,0.1430014335004671,0.0,0.0,4988,1.8144339722888074,1841
ENSG00000100342,APOL1,Gene Expression,0.14297509478924583,0.0,0.0,2970,1.0300312346331648,1444
ENSG00000142192,APP,Gene Expression,0.1425724084870926,0.0,0.0,4624,1.6681052153407063,1743
ENSG00000187479,C11orf96,Gene Expression,0.14216332022406733,0.0,0.0,1172,0.3645166892957997,675
ENSG00000106991,ENG,Gene Expression,0.1420321659326757,0.0,0.0,5274,1.9197532391802017,1805
ENSG00000104894,CD37,Gene Expression,0.14136132037567586,0.0,0.0,5494,2.2801299017033956,1835
ENSG00000012223,LTF,Gene Expression,0.1411496521718469,0.0,0.0,242,0.07997578888463774,148
ENSG00000070756,PABPC1,Gene Expression,0.14052029010573694,0.0,0.0,20750,8.16679476933431,2325
ENSG00000092931,MFSD11,Gene Expression,0.14008835464709482,0.0,0.0,2356,0.9215429992119677,1207
ENSG00000120129,DUSP1,Gene Expression,0.13998831828650338,0.0,0.0,1752,0.6151216521296067,1042
ENSG00000132530,XAF1,Gene Expression,0.1398979985176207,0.0,0.0,5710,2.104912641447596,1921
ENSG00000153066,TXNDC11,Gene Expression,0.13969230835353877,0.0,0.0,3328,1.1491497726636979,1490
ENSG00000152661,GJA1,Gene Expression,0.13935967740668528,0.0,0.0,2276,0.7981177011622088,1233
ENSG00000110777,POU2AF1,Gene Expression,0.13892823250428132,0.0,0.0,3211,1.1523993452014458,1412
ENSG00000125534,PPDPF,Gene Expression,0.13885480614312218,0.0,0.0,9663,3.595968340305838,2146
ENSG00000188313,PLSCR1,Gene Expression,0.13881412915757885,0.0,0.0,5928,2.217591343002336,1924
ENSG00000130635,COL5A1,Gene Expression,0.13874053505860265,0.0,0.0,1535,0.5739393496868774,932
ENSG00000188404,SELL,Gene Expression,0.1385574188351715,0.0,0.0,1976,0.9311921224269865,1089
ENSG00000104904,OAZ1,Gene Expression,0.1379262344992572,0.0,0.0,18941,7.384625813793809,2302
ENSG00000204642,HLA-F,Gene Expression,0.1378006200032551,0.0,0.0,7169,2.62938888276518,2018
ENSG00000067560,RHOA,Gene Expression,0.13708942177083244,0.0,0.0,14874,5.855973377043644,2259
ENSG00000117322,CR2,Gene Expression,0.1368347860835383,0.0,0.0,433,0.21973539804117864,256
ENSG00000240583,AQP1,Gene Expression,0.13681170247101454,0.0,0.0,4894,1.8176587730990463,1680
ENSG00000254772,EEF1G,Gene Expression,0.13680922240452548,0.0,0.0,9550,3.656304023592557,2141
ENSG00000127074,RGS13,Gene Expression,0.13657154097303792,0.0,0.0,450,0.2396740097289906,272
ENSG00000011422,PLAUR,Gene Expression,0.13649790839483525,0.0,0.0,2094,0.8185341424931574,1148
ENSG00000002586,CD99,Gene Expression,0.1362475233759612,0.0,0.0,8445,3.249656163045837,2071
ENSG00000087116,ADAMTS2,Gene Expression,0.1360240910165211,0.0,0.0,2508,0.8603395970300084,1261
ENSG00000109814,UGDH,Gene Expression,0.13555182230918159,0.0,0.0,3004,1.0381192704363935,1332
ENSG00000126353,CCR7,Gene Expression,0.13530906682947177,0.0,0.0,1055,0.4340686152374254,673
ENSG00000091986,CCDC80,Gene Expression,0.13490288216513419,0.0,0.0,2912,1.0759699427293472,1407
ENSG00000163823,CCR1,Gene Expression,0.13460556750359695,0.0,0.0,2556,0.9487346089012146,1313
ENSG00000105223,PLD3,Gene Expression,0.13376045317823018,0.0,0.0,5145,1.9058581209180803,1860
ENSG00000184489,PTP4A3,Gene Expression,0.1337045003153346,0.0,0.0,1853,0.6857809025934242,1021
ENSG00000166147,FBN1,Gene Expression,0.13368743774336678,0.0,0.0,5014,1.9901761411385461,1810
ENSG00000132205,EMILIN2,Gene Expression,0.13364713019757943,0.0,0.0,2370,0.8389093898114842,1244
ENSG00000007312,CD79B,Gene Expression,0.13360681630687204,0.0,0.0,1837,0.96995412520301,1015
ENSG00000169429,CXCL8,Gene Expression,0.1333371671687004,0.0,0.0,152,0.0440063357320182,112
ENSG00000143382,ADAMTSL4,Gene Expression,0.13332526752119064,0.0,0.0,1530,0.5159871369311246,975
ENSG00000134532,SOX5,Gene Expression,0.13298148379016095,0.0,0.0,2904,1.039343570915376,1313
ENSG00000178209,PLEC,Gene Expression,0.13297309481573147,0.0,0.0,9389,3.529167509935665,2113
ENSG00000115884,SDC1,Gene Expression,0.13286665640340725,0.0,0.0,1356,0.44124849139419037,815
ENSG00000172936,MYD88,Gene Expression,0.13275031871767393,0.0,0.0,2792,0.9754857689596291,1398
ENSG00000143878,RHOB,Gene Expression,0.13268615661187882,0.0,0.0,4191,1.5290736746318239,1707
ENSG00000133048,CHI3L1,Gene Expression,0.1326209011099053,0.0,0.0,2748,1.100479595810812,1304
ENSG00000108848,LUC7L3,Gene Expression,0.1326174926504028,0.0,0.0,4139,1.3972308221283738,1672
ENSG00000051523,CYBA,Gene Expression,0.1324468149017977,0.0,0.0,7626,2.7755558632088015,2039
ENSG00000141753,IGFBP4,Gene Expression,0.13217811885909564,0.0,0.0,2896,1.0379013440516875,1399
ENSG00000204628,RACK1,Gene Expression,0.13207138051959846,0.0,0.0,9232,3.4443109952276063,2111
ENSG00000119655,NPC2,Gene Expression,0.13166427012136936,0.0,0.0,8836,3.4075234258486815,2130
ENSG00000100721,TCL1A,Gene Expression,0.13072671095595323,0.0,0.0,951,0.36809051838716195,586
ENSG00000184060,ADAP2,Gene Expression,0.13028880953487298,0.0,0.0,3537,1.3626428743839494,1610
ENSG00000183255,PTTG1IP,Gene Expression,0.12974135551410376,0.0,0.0,4689,1.7450925753991609,1796
ENSG00000142634,EFHD2,Gene Expression,0.1296925846323786,0.0,0.0,5284,1.9611283924300231,1863
ENSG00000138755,CXCL9,Gene Expression,0.12962508486189397,0.0,0.0,3035,1.0922232396841591,1369
ENSG00000204673,AKT1S1,Gene Expression,0.12931032393239372,0.0,0.0,1432,0.49857661880603793,936
ENSG00000159335,PTMS,Gene Expression,0.1288917397712611,0.0,0.0,6055,2.253229706631065,1934
ENSG00000163513,TGFBR2,Gene Expression,0.1288903062592906,0.0,0.0,5493,2.0630477356627854,1903
ENSG00000149131,SERPING1,Gene Expression,0.12868467626641394,0.0,0.0,6304,2.53772962187606,1975
ENSG00000135144,DTX1,Gene Expression,0.12835870285468853,0.0,0.0,266,0.11674329836588991,187
ENSG00000125730,C3,Gene Expression,0.12757689662389743,0.0,0.0,4455,1.9372490473928663,1696
ENSG00000113269,RNF130,Gene Expression,0.12732568211769077,0.0,0.0,5354,2.0954044901539377,1859
ENSG00000204482,LST1,Gene Expression,0.12720582825931287,0.0,0.0,3279,1.174955597268206,1539
ENSG00000146376,ARHGAP18,Gene Expression,0.12720203793797955,0.0,0.0,3328,1.302475599328236,1580
ENSG00000082781,ITGB5,Gene Expression,0.12718691803816934,0.0,0.0,2618,0.9956193399948227,1368
ENSG00000277157,HIST1H4D,Gene Expression,0.12657298699789374,0.0,0.0,3171,1.1890547961642464,1390
ENSG00000072694,FCGR2B,Gene Expression,0.1265540488272316,0.0,0.0,3048,1.121959251054827,1495
ENSG00000165140,FBP1,Gene Expression,0.12650466642714406,0.0,0.0,1464,0.5559778071001731,864
ENSG00000277734,TRAC,Gene Expression,0.12602842214858173,0.0,0.0,3487,1.4854475267981704,1513
ENSG00000081059,TCF7,Gene Expression,0.12596442723021045,0.0,0.0,1253,0.49071188053089726,809
ENSG00000185507,IRF7,Gene Expression,0.12581449408518186,0.0,0.0,5033,1.9223001275924056,1846
ENSG00000162512,SDC3,Gene Expression,0.1257965134571809,0.0,0.0,4773,1.947398986851908,1788
ENSG00000131459,GFPT2,Gene Expression,0.1252959654755073,0.0,0.0,1246,0.4257950507375409,811
ENSG00000211962,IGHV1-46,Gene Expression,0.12522352798551353,0.0,0.0,2040,0.7282057681615851,738
ENSG00000108774,RAB5C,Gene Expression,0.12505077759610245,0.0,0.0,3571,1.2857446768812932,1637
ENSG00000156234,CXCL13,Gene Expression,0.12500068554023205,0.0,0.0,1860,0.7916262366583077,955
ENSG00000196576,PLXNB2,Gene Expression,0.12499419370524467,0.0,0.0,7010,2.8225679368288326,2055
ENSG00000211772,TRBC2,Gene Expression,0.1249673338034523,0.0,0.0,3806,1.5068922539407847,1550
ENSG00000165457,FOLR2,Gene Expression,0.12397593455096059,0.0,0.0,3054,1.1124880674248088,1492
ENSG00000159216,RUNX1,Gene Expression,0.12349372541408399,0.0,0.0,4942,1.884442165994769,1865
ENSG00000109099,PMP22,Gene Expression,0.12348563851214835,0.0,0.0,2223,0.749021381840435,1205
ENSG00000137462,TLR2,Gene Expression,0.12271831383291025,0.0,0.0,2001,0.7528031052252754,1124
ENSG00000198898,CAPZA2,Gene Expression,0.12266697610335486,0.0,0.0,5207,1.980733780336549,1895
ENSG00000169504,CLIC4,Gene Expression,0.1226276889833776,0.0,0.0,3954,1.3970794014580572,1622
ENSG00000135506,OS9,Gene Expression,0.12260948990856331,0.0,0.0,6544,2.4037640305052848,1973
ENSG00000100600,LGMN,Gene Expression,0.12256474177633765,0.0,0.0,3706,1.3880419346018666,1632
ENSG00000104635,SLC39A14,Gene Expression,0.12242692746765638,0.0,0.0,1902,0.6952319549330799,1018
ENSG00000241839,PLEKHO2,Gene Expression,0.12238226502609689,0.0,0.0,3708,1.3251963077699547,1628
ENSG00000150630,VEGFC,Gene Expression,0.12225742585343759,0.0,0.0,1468,0.5330531466366675,864
ENSG00000213694,S1PR3,Gene Expression,0.12213575292547758,0.0,0.0,1807,0.5958756017008638,966
ENSG00000177409,SAMD9L,Gene Expression,0.1220866710305641,0.0,0.0,5386,2.0461447554780956,1906
ENSG00000082397,EPB41L3,Gene Expression,0.1217308785820586,0.0,0.0,3086,1.0932432179777511,1489
ENSG00000127951,FGL2,Gene Expression,0.1217165801171675,0.0,0.0,3163,1.1902499822176882,1488
ENSG00000213719,CLIC1,Gene Expression,0.1213912583459308,0.0,0.0,7085,2.6928340064614003,2003
ENSG00000112531,QKI,Gene Expression,0.12138035577023545,0.0,0.0,6595,2.5835055805270883,2016
ENSG00000177469,CAVIN1,Gene Expression,0.12121183604388834,0.0,0.0,5142,2.053933030504803,1820
ENSG00000162704,ARPC5,Gene Expression,0.12116639964065441,0.0,0.0,3695,1.37028589787086,1650
ENSG00000197061,HIST1H4C,Gene Expression,0.12095202800787301,0.0,0.0,4698,1.9167638735761452,1726
ENSG00000211751,TRBC1,Gene Expression,0.1207694162527145,0.0,0.0,3304,1.281255304965451,1434
ENSG00000106809,OGN,Gene Expression,0.12062163748940109,0.0,0.0,1061,0.43436696755796467,750
ENSG00000147443,DOK2,Gene Expression,0.12032090076881555,0.0,0.0,2398,0.8602537523052645,1311
ENSG00000173391,OLR1,Gene Expression,0.12029101652837225,0.0,0.0,1132,0.4003301795269826,754
ENSG00000108654,DDX5,Gene Expression,0.12027495633784563,0.0,0.0,23888,10.807453932834674,2391
ENSG00000161547,SRSF2,Gene Expression,0.12018194369112577,0.0,0.0,4007,1.4852105545708132,1670
ENSG00000075624,ACTB,Gene Expression,0.12015144826008535,0.0,0.0,76884,30.91839802286895,2429
ENSG00000143369,ECM1,Gene Expression,0.12014211133165195,0.0,0.0,1815,0.6248951099728438,1074
ENSG00000102879,CORO1A,Gene Expression,0.1201041825401684,0.0,0.0,5870,2.1688323820153443,1867
ENSG00000162894,FCMR,Gene Expression,0.12009554024010592,0.0,0.0,1799,0.922380443320201,997
ENSG00000089127,OAS1,Gene Expression,0.12004394975217936,0.0,0.0,4279,1.6407873435710298,1745
ENSG00000114978,MOB1A,Gene Expression,0.12003597048183896,0.0,0.0,3806,1.2978454477563814,1634
ENSG00000155660,PDIA4,Gene Expression,0.12002975256274653,0.0,0.0,5272,1.8139826205111158,1850
ENSG00000166562,SEC11C,Gene Expression,0.11993546616023089,0.0,0.0,2825,1.0035181982917678,1385
ENSG00000124762,CDKN1A,Gene Expression,0.11979937450653733,0.0,0.0,2269,0.8702013473539396,1254
ENSG00000000971,CFH,Gene Expression,0.11944866700333492,0.0,0.0,2621,0.9169226238216753,1345
ENSG00000105369,CD79A,Gene Expression,0.11934109651349033,0.0,0.0,3037,1.2133911941228044,1329
ENSG00000113721,PDGFRB,Gene Expression,0.11929019610772303,0.0,0.0,2539,0.997698669356278,1329
ENSG00000166920,C15orf48,Gene Expression,0.11921247286798749,0.0,0.0,778,0.2878746913176154,549
ENSG00000211599,IGKV5-2,Gene Expression,0.11905193233189759,0.0,0.0,1210,0.42396608780426853,547
ENSG00000112782,CLIC5,Gene Expression,0.1190344319021767,0.0,0.0,1160,0.4332572249840836,695
ENSG00000067082,KLF6,Gene Expression,0.11898407838580051,0.0,0.0,3569,1.3428207518113906,1644
ENSG00000111229,ARPC3,Gene Expression,0.11877177873899349,0.0,0.0,6273,2.3130562924813924,1958
ENSG00000162745,OLFML2B,Gene Expression,0.11862826690303097,0.0,0.0,2774,1.0569390802290035,1407
ENSG00000186340,THBS2,Gene Expression,0.11854954911546767,0.0,0.0,1438,0.5095509245704145,911
ENSG00000136026,CKAP4,Gene Expression,0.1185305269668939,0.0,0.0,2063,0.7010348053084554,1206
ENSG00000170315,UBB,Gene Expression,0.11834686167214362,0.0,0.0,7866,3.031886550830927,2106
ENSG00000167658,EEF2,Gene Expression,0.11806591966158696,0.0,0.0,20620,8.300832831806783,2325
ENSG00000064886,CHI3L2,Gene Expression,0.11792025685438923,0.0,0.0,2040,0.772688268125821,1107
ENSG00000133106,EPSTI1,Gene Expression,0.11789192656722768,0.0,0.0,4045,1.478774445412516,1697
ENSG00000118515,SGK1,Gene Expression,0.11771862352309262,0.0,0.0,2269,0.7697551371435362,1213
ENSG00000132475,H3F3B,Gene Expression,0.11771437777369251,0.0,0.0,4197,1.5347671572935953,1732
ENSG00000136810,TXN,Gene Expression,0.11766471067650311,0.0,0.0,3445,1.262599007763466,1539
ENSG00000110958,PTGES3,Gene Expression,0.11716294872165134,0.0,0.0,5027,1.7427305681930512,1796
ENSG00000105609,LILRB5,Gene Expression,0.11682479684646224,0.0,0.0,1478,0.4945143579592402,918
ENSG00000167286,CD3D,Gene Expression,0.11610906353330595,0.0,0.0,2279,1.0957088770494179,1251
ENSG00000175567,UCP2,Gene Expression,0.11587891557435726,0.0,0.0,3967,1.4095427738282245,1664
ENSG00000118855,MFSD1,Gene Expression,0.11585053495003085,0.0,0.0,3782,1.409627690745584,1667
ENSG00000168056,LTBP3,Gene Expression,0.11507363745171638,0.0,0.0,6157,2.3762590778534434,1933
ENSG00000204262,COL5A2,Gene Expression,0.11465389617389146,0.0,0.0,2068,0.7818005713369345,1117
ENSG00000159840,ZYX,Gene Expression,0.11452859076997032,0.0,0.0,5580,2.122519285811523,1906
ENSG00000136235,GPNMB,Gene Expression,0.11441498376342571,0.0,0.0,3313,1.2194269476346544,1541
ENSG00000130592,LSP1,Gene Expression,0.11436461501345362,0.0,0.0,7939,3.3480719183737255,2116
ENSG00000143774,GUK1,Gene Expression,0.1136366244033688,0.0,0.0,4768,1.7111540024221978,1799
ENSG00000162576,MXRA8,Gene Expression,0.11352116794672545,0.0,0.0,1466,0.5226908846405282,944
ENSG00000084636,COL16A1,Gene Expression,0.11336207743361845,0.0,0.0,1423,0.5503680887430796,926
ENSG00000197409,HIST1H3D,Gene Expression,0.11308380058563379,0.0,0.0,2950,1.2237826857399063,1355
ENSG00000136295,TTYH3,Gene Expression,0.1130736867876013,0.0,0.0,3332,1.1830710509758153,1560
ENSG00000132669,RIN2,Gene Expression,0.1130493102911012,0.0,0.0,2299,0.8189762871962606,1282
ENSG00000153071,DAB2,Gene Expression,0.11281899457551721,0.0,0.0,5751,2.3528293704320786,1921
ENSG00000134107,BHLHE40,Gene Expression,0.11270730792370645,0.0,0.0,2390,0.8266060851120238,1282
ENSG00000196787,HIST1H2AG,Gene Expression,0.1126506231072837,0.0,0.0,2638,1.0513088212093435,1212
ENSG00000136048,DRAM1,Gene Expression,0.11253555874389091,0.0,0.0,1633,0.5546044385599042,1012
ENSG00000104805,NUCB1,Gene Expression,0.11232853252944029,0.0,0.0,5024,1.838684982115481,1837
ENSG00000134531,EMP1,Gene Expression,0.11232225484951533,0.0,0.0,2506,0.9270549956572207,1326
ENSG00000084207,GSTP1,Gene Expression,0.11192275421364607,0.0,0.0,6774,2.5568087423761154,2023
ENSG00000111335,OAS2,Gene Expression,0.11191028030299349,0.0,0.0,5167,2.085362356202529,1851
ENSG00000278828,HIST1H3H,Gene Expression,0.11188001804032051,0.0,0.0,2326,0.7857688798222182,1174
ENSG00000213614,HEXA,Gene Expression,0.11179700499716329,0.0,0.0,2816,1.020400478575292,1451
ENSG00000105373,NOP53,Gene Expression,0.11162264834540436,0.0,0.0,6628,3.2741439920285003,2075
ENSG00000158270,COLEC12,Gene Expression,0.11157478751191466,0.0,0.0,4499,1.751293707815159,1721
ENSG00000109971,HSPA8,Gene Expression,0.11147657261126374,0.0,0.0,14335,5.86654733380659,2281
ENSG00000174238,PITPNA,Gene Expression,0.11146512557306533,0.0,0.0,4009,1.5435326574331054,1664
ENSG00000162736,NCSTN,Gene Expression,0.11090549098246436,0.0,0.0,2391,0.820341961781077,1306
ENSG00000049656,CLPTM1L,Gene Expression,0.1107523106648163,0.0,0.0,4608,1.6972747180350205,1793
ENSG00000132274,TRIM22,Gene Expression,0.11063376202376397,0.0,0.0,7781,3.0942564339050547,2072
ENSG00000136490,LIMD2,Gene Expression,0.11043842178038708,0.0,0.0,5578,2.3191930582450544,1852
ENSG00000107551,RASSF4,Gene Expression,0.11041541140934491,0.0,0.0,4193,1.6159313547303102,1710
ENSG00000105509,HAS1,Gene Expression,0.11035165020698659,0.0,0.0,882,0.2784662920580708,552
ENSG00000278637,HIST1H4A,Gene Expression,0.11032468795782707,0.0,0.0,2436,0.975961167564245,1185
ENSG00000156587,UBE2L6,Gene Expression,0.10983877034007085,0.0,0.0,3019,1.1075296987973227,1485
ENSG00000177697,CD151,Gene Expression,0.10941073304780712,0.0,0.0,2031,0.7102439520779827,1153
ENSG00000167483,NIBAN3,Gene Expression,0.10909811465646213,0.0,0.0,1339,0.652799850508683,798
ENSG00000138449,SLC40A1,Gene Expression,0.10893114340270987,0.0,0.0,1775,0.7348240508900489,1047
ENSG00000162747,FCGR3B,Gene Expression,0.1088385814078331,0.0,0.0,1016,0.3583138161331064,718
ENSG00000103187,COTL1,Gene Expression,0.10876796962339443,0.0,0.0,7068,2.638230725719139,2019
ENSG00000179583,CIITA,Gene Expression,0.10875288188904089,0.0,0.0,7154,3.1014100252385117,2062
ENSG00000167615,LENG8,Gene Expression,0.10865340608325436,0.0,0.0,6952,2.472176157253029,2003
ENSG00000197226,TBC1D9B,Gene Expression,0.10855513142035778,0.0,0.0,3226,1.1486193580451636,1589
ENSG00000160883,HK3,Gene Expression,0.10854473578690367,0.0,0.0,1282,0.43178385820346843,846
ENSG00000163565,IFI16,Gene Expression,0.10854121214170355,0.0,0.0,6079,2.3330328244725815,1974
ENSG00000143226,FCGR2A,Gene Expression,0.10850514638313698,0.0,0.0,1904,0.6922394164070604,1142
ENSG00000093010,COMT,Gene Expression,0.1083893695142771,0.0,0.0,4178,1.5518584618351932,1681
ENSG00000274641,HIST1H2BO,Gene Expression,0.10835741322931002,0.0,0.0,2514,0.9523250255542061,1206
ENSG00000168615,ADAM9,Gene Expression,0.10832891612477925,0.0,0.0,1497,0.5160616991556913,978
ENSG00000179820,MYADM,Gene Expression,0.1081954839371297,0.0,0.0,1791,0.619198300527416,1076
ENSG00000167978,SRRM2,Gene Expression,0.10819446034992024,0.0,0.0,10975,4.367997855653803,2213
ENSG00000162734,PEA15,Gene Expression,0.10791850082409811,0.0,0.0,5793,2.2055611067135232,1913
ENSG00000148834,GSTO1,Gene Expression,0.10777861400590524,0.0,0.0,2604,0.912024715465746,1351
ENSG00000135114,OASL,Gene Expression,0.1076416533716858,0.0,0.0,1566,0.5823746464215769,1009
ENSG00000067182,TNFRSF1A,Gene Expression,0.10722064157398535,0.0,0.0,2557,0.9110315621074488,1361
ENSG00000081237,PTPRC,Gene Expression,0.10721948258192658,0.0,0.0,10328,4.563074804284382,2228
ENSG00000167895,TMC8,Gene Expression,0.10717194060981342,0.0,0.0,2570,1.4017706034830557,1341
ENSG00000131236,CAP1,Gene Expression,0.10705452440828074,0.0,0.0,3753,1.3557225599487144,1622
ENSG00000163162,RNF149,Gene Expression,0.1070535183782817,0.0,0.0,3073,1.061112806712345,1485
ENSG00000090487,SPG21,Gene Expression,0.10701141511128573,0.0,0.0,3000,1.079229293066331,1515
ENSG00000060982,BCAT1,Gene Expression,0.10697165842938905,0.0,0.0,2379,0.8802028585122194,1284
ENSG00000140968,IRF8,Gene Expression,0.10694828696253633,0.0,0.0,3531,1.305932507611605,1544
ENSG00000100300,TSPO,Gene Expression,0.10680239882879052,0.0,0.0,3196,1.1746835976359253,1524
ENSG00000166794,PPIB,Gene Expression,0.10644776318422895,0.0,0.0,5445,2.0245160500245825,1896
ENSG00000114942,EEF1B2,Gene Expression,0.10624969537363647,0.0,0.0,7468,2.8738725002419137,2051
ENSG00000136830,NIBAN2,Gene Expression,0.10622816238928541,0.0,0.0,2600,0.9690753640365256,1329
ENSG00000103855,CD276,Gene Expression,0.10604671083257348,0.0,0.0,1504,0.5202283834333682,993
ENSG00000172270,BSG,Gene Expression,0.10601379630298949,0.0,0.0,5131,1.9772227419111859,1869
ENSG00000221869,CEBPD,Gene Expression,0.10594843415733013,0.0,0.0,1945,0.7115086522538868,1196
ENSG00000111913,RIPOR2,Gene Expression,0.10583536606792038,0.0,0.0,1848,0.8473854200681239,1071
ENSG00000166278,C2,Gene Expression,0.1057477504612649,0.0,0.0,1751,0.627508962527296,1072
ENSG00000151726,ACSL1,Gene Expression,0.1053975492351265,0.0,0.0,1841,0.6637461044754536,1099
ENSG00000174807,CD248,Gene Expression,0.10533143142061771,0.0,0.0,1652,0.5753762872850142,982
ENSG00000115310,RTN4,Gene Expression,0.1053124043311788,0.0,0.0,5425,2.1916609714825586,1931
ENSG00000100292,HMOX1,Gene Expression,0.10525661003532481,0.0,0.0,1605,0.5644816412702062,995
ENSG00000206172,HBA1,Gene Expression,0.10508103364700326,0.0,0.0,192,0.07562213808718278,116
ENSG00000100911,PSME2,Gene Expression,0.10492280807417964,0.0,0.0,4366,1.6550043356962558,1752
